titulo,artistas,album,url
Overture Piccante (Orchestral Version),"Freddie Mercury, Montserrat Caballé",Barcelona (Special Edition - Deluxe),https://music.youtube.com/watch?v=rRvp0KCmrxw
Barcelona (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=Y1fiOJDXA-E
La Japonaise (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=DYIp-7-4MUk
The Fallen Priest (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=QR_xn-c35ko
Ensueño (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=yn436vcTJl8
The Golden Boy (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=OPizyP4x30I
Guide Me Home (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=JYb2yHjFBF8
How Can I Go On (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=ksNoe8W2jTc
Exercises In Free Love (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=4oIbEv-kiFE
Overture Piccante (New Orchestrated Version),Freddie Mercury,Barcelona (Special Edition),https://music.youtube.com/watch?v=4u4P7uaqhNs
Let's Turn It On (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=6Wkapjs5_30
Made In Heaven (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=vBCTasRgFqo
I Was Born To Love You (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=cASCgdP6PdM
Foolin' Around (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=iu0rJyUMlTo
Your Kind Of Lover (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=jtBgdiYR-mk
Mr. Bad Guy (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=v_Mb25ASCr8
Man Made Paradise (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=yI4PJ0TSgyE
There Must Be More To Life Than This (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=WsURKnXOvXo
Living On My Own (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=DedaEVIbTkY
My Love Is Dangerous (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=eaEvflC-d00
Love Me Like There's No Tomorrow (Special Edition),Freddie Mercury,Mr Bad Guy (Special Edition),https://music.youtube.com/watch?v=H1Wbu_AF2e4
Living on My Own (Single Edit),Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=eTL2G7xyKcw
The Great Pretender,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=mLRjFWDGs1g
Love Kills,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=FhBkrlUiE7U
Barcelona,"Freddie Mercury, Montserrat Caballé",Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=3bh7rYcpeAY
Made in Heaven (Single Remix),Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=-joxVT9O0XY
Love Me Like There's No Tomorrow,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=H1Wbu_AF2e4
I Was Born to Love You,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=rtDTPZkUBpc
The Golden Boy (Single Edit),"Freddie Mercury, Montserrat Caballé",Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=Ohl6hjJJKoI
I Can Hear Music,Larry Lurex,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=WzA4OyalTuI
How Can I Go On (Single Version),"Freddie Mercury, Montserrat Caballé",Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=Zp1NTxsPJZc
Living On My Own (No More Brothers Radio Mix),Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=HTdd8QxifbY
Goin' Back,Larry Lurex,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=3epki8NAbWg
Let's Turn It On,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=6Wkapjs5_30
My Love Is Dangerous,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=WsbKPgAxxXQ
She Blows Hot and Cold,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=t-Tbr581YlY
Living on My Own (Julian Raymond Album Mix),Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=lgeJWnZnzcQ
Stop All the Fighting,Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=xc6-3iHCHF0
Exercises in Free Love (Freddie Vocal),Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=n890RSSOeV8
Exercises in Free Love (Montserrat Vocal),Montserrat Caballé,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=p1AXvGpQMq0
The Fallen Priest (B-Side Edit),"Freddie Mercury, Montserrat Caballé",Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=dT4mzOkHkRw
Overture Piccante,"Freddie Mercury, Montserrat Caballé",Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=8rsCdQATImM
Love Kills (Wolf Euro Mix),Freddie Mercury,Messenger Of The Gods: The Singles Collection,https://music.youtube.com/watch?v=-8YJohCtNk8
Little Freddie Goes to School (Single Mix),Freddie Mercury,Little Freddie Goes to School (2021 Mix),https://music.youtube.com/watch?v=uuARAQSkLdI
Little Freddie Goes to School,Freddie Mercury,Little Freddie Goes to School (2021 Mix),https://music.youtube.com/watch?v=6EQphEnKACo
Little Freddie Goes to School (Instrumental Mix),Freddie Mercury,Little Freddie Goes to School (2021 Mix),https://music.youtube.com/watch?v=euXUMulsGYk
Time Waits For No One,Freddie Mercury,Time Waits For No One,https://music.youtube.com/watch?v=CvUG-ET21UY
Love Me Like There's No Tomorrow (Special Edition),Freddie Mercury,Love Me Like There's No Tomorrow,https://music.youtube.com/watch?v=H1Wbu_AF2e4
Living On My Own (Special Edition),Freddie Mercury,Living On My Own,https://music.youtube.com/watch?v=DedaEVIbTkY
