titulo,artistas,album,url
Every Little Thing She Does Is Magic,The Police,Ghost In The Machine (Alternate Sequence),https://music.youtube.com/watch?v=aENX1Sf3fgQ
Once Upon A Daydream,The Police,Ghost In The Machine (Alternate Sequence),https://music.youtube.com/watch?v=nWo0zVZ0MRo
Shambelle,The Police,Ghost In The Machine (Alternate Sequence),https://music.youtube.com/watch?v=RI2wFiXMnus
Spirits In The Material World,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=BHOevX4DlGk
Every Little Thing She Does Is Magic,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=aENX1Sf3fgQ
Invisible Sun,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=1VuDjJ9KIxM
Hungry For You,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=PpvhHrP_My0
Demolition Man,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=vf7To6vdg7A
Too Much Information,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=yeZNfo1zvdU
Re-Humanise Yourself,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=RTXt93-jD4o
One World (Not Three),The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=tlNELuINW2o
Omegaman,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=9mKLxttBgnc
Secret Journey,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=Lotcmk3NAYI
Darkness,The Police,Ghost In The Machine (Remastered 2003),https://music.youtube.com/watch?v=uYpF3DhT8y4
Don't Stand So Close To Me,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=KNIZofPB8ZM
Driven To Tears,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=cPkChi1ckq0
"When The World Is Running Down, You Make The Best Of What's Still Around",The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=YC8vxXC0UMc
Canary In A Coalmine,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=phXTSjRwdJY
Voices Inside My Head,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=io3CNOeDfO4
Bombs Away,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=DhkcFullCBQ
"De Do Do Do, De Da Da Da",The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=7v2GDbEmjGE
Behind My Camel,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=XaP2h7ZP5D0
Man In A Suitcase,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=cnDBowy9gNU
Shadows In The Rain,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=_SsVY_1jy-o
The Other Way Of Stopping,The Police,Zenyatta Mondatta (Remastered 2003),https://music.youtube.com/watch?v=dLqfwLC3b_8
Message In A Bottle,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=MbXWrmQW-OE
Reggatta De Blanc,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=GN-nXWHkVpA
It's Alright For You,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=FIZQzUM5avE
Bring On The Night,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=YVgWQyGOTvk
Deathwish,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=Zlu74Hdvj_A
Walking On The Moon,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=zPwMdZOlPo8
On Any Other Day,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=f6XmfR6TVpQ
The Bed's Too Big Without You,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=hOhf0ouriGM
Contact,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=1UoY19flAj0
Does Everyone Stare,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=btjIoBotLAA
No Time This Time,The Police,Reggatta De Blanc (Remastered 2003),https://music.youtube.com/watch?v=woG54UNJRrE
Next To You,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=QucmeFo-G_E
So Lonely,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=MX6MvV8cbh8
Roxanne,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=3T1c7GkzRQQ
Hole In My Life,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=lhekcaRcpVo
Peanuts,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=IhS8FAj2s9c
Can't Stand Losing You,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=nH0vjLwMyc4
Truth Hits Everybody,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=ZTBdJei9gB8
Born In The 50's,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=u_OQrzXpALE
Be My Girl - Sally,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=1CzKpjBFwjA
Masoko Tanga,The Police,Outlandos D'Amour (Remastered 2003),https://music.youtube.com/watch?v=W0k6nXLwZrY
"Message In A Bottle (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=Y87y2Cyd_TY
"Synchronicity II (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=yy2L7baoM-U
"Walking On The Moon (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=Z8X1W85hWXU
"Voices Inside My Head / When The World Is Running Down You Make the Best Of What's Still Around (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=jKRaIk5zxME
"Don't Stand So Close To Me (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=rSoeMKhqq-g
"Driven To Tears (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=VwAefYwfAio
"Hole In My Life (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=8MBfcBAIG1Q
"Truth Hits Everybody (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=9CLftSeHtq4
"Every Little Thing She Does Is Magic (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=Tw4YlUDKQFA
"Wrapped Around Your Finger (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=CQaFiGzPiPQ
"De Do Do Do, De Da Da Da (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=jDtJGTa7Oag
"Invisible Sun (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=6951pfOlMwI
"Walking In Your Footsteps (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=NOTW7xWB-HY
"Can't Stand Losing You/Reggatta De Blanc (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=sfp8Lx5bdYs
"Roxanne (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=ddCgfKHkGnU
"King Of Pain (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=MGfbUmf25vU
"So Lonely (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=c92JgwqpMgI
"Every Breath You Take (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=QDW8eq0o62Y
"Next To You (Live From River Plate Stadium, Buenos Aires)",The Police,Certifiable,https://music.youtube.com/watch?v=bTrTFkqgFC4
Next To You (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=jlts87kDFpE
So Lonely (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=RmoeSMMbGdw
Truth Hits Everybody (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=Gw3gSoeF57o
Walking On The Moon (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=mPFTH74nVgA
Hole In My Life (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=w_hq6D9enGI
Fall Out (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=RyAx4FMoOV4
Bring On The Night (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=NaQlpphsdTs
Message In A Bottle (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=kwApR1F1wis
The Bed's Too Big Without You (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=M25Hok4CRCA
Peanuts (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=pu2RnuycC6w
Roxanne (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=mNfoGnMj5D8
Can't Stand Losing You (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=2omE1lxPrpE
Landlord (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=I5AcSeRAgfI
Born In The 50's (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=dIDBnkI_0rk
Be My Girl - Sally (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=PX3OUoV1-jA
Synchronicity I (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=C-bFp5eKYTo
Synchronicity II (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=lxvvEt9kHVI
Walking In Your Footsteps (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=7bQgaJXMOvE
Message In A Bottle (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=rp0uVR7pg9M
O My God (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=AszHsDiBhcI
"De Do Do Do, De Da Da Da (Live In Atlanta / 2003)",The Police,Live!,https://music.youtube.com/watch?v=7AthiXxlIak
Wrapped Around Your Finger (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=Wu__I-qTn4o
Tea In The Sahara (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=yQMqfLw7_tE
Spirits In The Material World (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=_YBmtrcARPc
King Of Pain (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=qQrw8tvVTBE
Don't Stand So Close To Me (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=BRlzc2KHlek
Every Breath You Take (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=SF76cOIQFyY
Roxanne (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=ADDvLRz102E
Can't Stand Losing You (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=YITY8yQ2JhQ
So Lonely (Live In Atlanta / 2003),The Police,Live!,https://music.youtube.com/watch?v=9SBbIK1N-Xw
Dead End Job,The Police,Flexible Strategies,https://music.youtube.com/watch?v=Q8zPHoHDMsg
Landlord,The Police,Flexible Strategies,https://music.youtube.com/watch?v=dADFOUyHwt0
Visions Of The Night,The Police,Flexible Strategies,https://music.youtube.com/watch?v=j4VRn87Lpqk
Friends,The Police,Flexible Strategies,https://music.youtube.com/watch?v=NncnbgXU4KI
A Sermon,The Police,Flexible Strategies,https://music.youtube.com/watch?v=MdThnVdfcEs
Shambelle,The Police,Flexible Strategies,https://music.youtube.com/watch?v=1p0T_Papy1I
Flexible Strategies,The Police,Flexible Strategies,https://music.youtube.com/watch?v=OOXC1CMYkD8
Low Life,The Police,Flexible Strategies,https://music.youtube.com/watch?v=JcSdPjxIAGU
Murder By Numbers,The Police,Flexible Strategies,https://music.youtube.com/watch?v=gOB1ZFo-GKM
Truth Hits Everybody,The Police,Flexible Strategies,https://music.youtube.com/watch?v=cYSPPfyytCs
Someone To Talk To,The Police,Flexible Strategies,https://music.youtube.com/watch?v=btY93IHgGi0
Once Upon A Daydream,The Police,Flexible Strategies,https://music.youtube.com/watch?v=stSEcrkUay4
Fall Out,The Police,The Police,https://music.youtube.com/watch?v=8DOKTHd5NNU
Can't Stand Losing You (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=nH0vjLwMyc4
Next To You (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=4y4zg5hIjBk
Roxanne (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=3T1c7GkzRQQ
Truth Hits Everybody (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=6v_d0ThsgT0
Hole In My Life (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=qPNniQ7uuHY
So Lonely (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=MX6MvV8cbh8
Message In A Bottle (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=MbXWrmQW-OE
Reggatta De Blanc (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=dprrA6vdPD4
Bring On The Night (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=tyJ630uWd4I
Walking On The Moon (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=zPwMdZOlPo8
Don't Stand So Close To Me (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=KNIZofPB8ZM
Driven To Tears (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=lNLh3-ryW4s
Canary In A Coalmine (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=cZJyeOojm2A
"De Do Do Do, De Da Da Da (Remastered 2003)",The Police,The Police,https://music.youtube.com/watch?v=7v2GDbEmjGE
Voices Inside My Head (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=i8quZ4Ruek8
Invisible Sun (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=1VuDjJ9KIxM
Every Little Thing She Does Is Magic (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=aENX1Sf3fgQ
Spirits In The Material World (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=BHOevX4DlGk
Demolition Man (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=8YaYQTW-xDQ
Every Breath You Take (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=OMOGaugKpzs
Synchronicity I (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=rrEIosl7WKQ
Wrapped Around Your Finger (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=svWINSRhQU0
Walking In Your Footsteps (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=FJxFU-bRShM
Synchronicity II (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=o5FPPoLqkCk
King Of Pain (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=zebfpYp7qFM
Murder By Numbers (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=J-BiTi8XbxA
Tea In The Sahara (Remastered 2003),The Police,The Police,https://music.youtube.com/watch?v=GMq96oVySRI
"ドゥドゥドゥ・デ・ダダダ (日本語ヴァージョン) - De Do Do Do, De Da Da Da (Japanese Version)",The Police,"De Do Do Do, De Da Da Da (Japanese Version)",https://music.youtube.com/watch?v=mlwo_FNONHU
"De Do Do Do, De Da Da Da (Spanish Version)",The Police,"De Do Do Do, De Da Da Da (Spanish Version)",https://music.youtube.com/watch?v=3OpCgWNbqZQ
Every Breath You Take (Demo),The Police,Every Breath You Take (Demo),https://music.youtube.com/watch?v=UAsjsDalAio
King Of Pain (Demo),The Police,Every Breath You Take (Demo),https://music.youtube.com/watch?v=S3JvHEbc9sM
King Of Pain (Demo),The Police,King Of Pain (Demo),https://music.youtube.com/watch?v=coFbVTUeSh0
